"NtsbNo","EventType","Mkey","EventDate","City","State","Country","ReportNo","N#","SerialNumber","HasSafetyRec","Mode","ReportType","OriginalPublishedDate","DocketOriginalPublishedDate","HighestInjuryLevel","FatalInjuryCount","SeriousInjuryCount","MinorInjuryCount","OnboardInjuryCount","OnGroundInjuryCount","ProbableCause","Findings","EventID","Latitude","Longitude ","Make","Model","AirCraftCategory","AirportID","AirportName","AmateurBuilt","NumberOfEngines","EngineType","Scheduled","PurposeOfFlight","FAR","AirCraftDamage","WeatherCondition","Operator","BroadPhaseofFlight","ReportStatus","RepGenFlag","MostRecentReportType","DocketUrl","ReportUrl"
"ERA23LA319","ACC","192772","2023-08-01T15:30:00Z","North Charleston","South Carolina","United States",,"N31PB","54321","false","Aviation","DirectorBrief","2024-05-14T04:00:00Z","2024-05-09T17:00:00Z","Minor","0","0","1","1","0","A failure of the tail rotor pitch change lever assembly due to incorrectly installed bolts and maintenance personnel’s inadequate inspection of the tail rotor control system.","Aircraft - Aircraft systems - Flight control system - (general) - Inadequate inspection, Personnel issues - Task performance - Inspection - Scheduled/routine inspection - Maintenance personnel, Personnel issues - Task performance - Maintenance - (general) - Maintenance personnel",,"32.90605","-80.043279999999996","BELL HELICOPTER TEXTRON CANADA","407","HELI","CHS","Charleston AFB International","false","1","TS",,"POSI","PUBU","Substantial","VMC","Charleston County Sheriff's Office","Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=192772","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192772/pdf"
"ANC23LA058","ACC","192778","2023-08-01T15:15:00Z","Wasilla","Alaska","United States",,"N907AX","1","false","Aviation","DirectorBrief","2024-02-01T05:00:00Z","2024-02-01T18:00:00Z","Minor","0","0","2","2",,"The pilot’s failure to maintain clearance during takeoff, which resulted in impact with trees.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Climb rate - Capability exceeded, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot",,"61.664279999999998","-149.25469000000001","CORT J NEUMAN","APEX","AIR","97AK","High Ridge Association Airport","true","1","REC",,"PERS","091","Substantial","VMC",,"Takeoff","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=192778","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192778/pdf"
"GAA23WA233","ACC","192810","2023-08-01T12:54:00Z","Seaton","Other Foreign","United Kingdom",,"G-AVSC",,"false","Aviation","",,,"None","0","0","0","0",,,,,,,"PIPER","28","AIR",,,"false",,,,,"NUSN","Substantial",,,"Unknown","N/A",,"Prelim","","None"
"ERA23LA320","ACC","192773","2023-08-01T09:30:00Z","Sandersville","Georgia","United States",,"N106VT","VT6-777","false","Aviation","DirectorBrief","2024-12-19T05:00:00Z","2024-12-19T18:00:00Z","Fatal","1","1","0","2","0","A total loss of power in the right engine due to the right ECU injector wires being severed by the main landing gear actuator piston teeter bar as a result of a lack of clearance and protection of the wiring bundle.","Aircraft - Aircraft systems - Electrical power system - Electrical pwr sys wiring - Damaged/degraded, Aircraft - Aircraft power plant - Engine (reciprocating) - Recip eng wiring - Damaged/degraded, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Owner/builder, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Climb rate - Not attained/maintained, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Lateral/bank control - Not attained/maintained, Aircraft - Aircraft power plant - Engine (reciprocating) - Recip eng wiring - Design, Personnel issues - Action/decision - Action - Lack of action - Pilot",,"32.96143","-82.839437000000004","MESNARD","VELOCITY TWIN","AIR","OKZ","KAOLIN FLD","true","2","REC",,"PERS","091","Substantial","VMC",,"Initial Climb","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=192773","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192773/pdf"
"CEN23LA341","ACC","192767","2023-07-31T14:00:00Z","Arthur","Illinois","United States",,"N644ME","13439","false","Aviation","DirectorBrief","2023-09-28T04:00:00Z","2023-09-28T17:00:00Z","Serious","0","1","0","1","0","The pilot’s failure to maintain clearance from trees during a low-level aerial application flight.","Environmental issues - Physical environment - Object/animal/substance - Tree(s) - Effect on equipment, Environmental issues - Physical environment - Object/animal/substance - Tree(s) - Awareness of condition, Personnel issues - Psychological - Attention/monitoring - Monitoring environment - Pilot",,"39.717300000000002","-88.358159999999998","ROBINSON HELICOPTER COMPANY","R44 II","HELI",,,"false","1","REC",,"AAPL","137","Substantial","VMC","RAS AVIATION LLC","Maneuvering","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=192767","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192767/pdf"
"CEN23FA340","ACC","192758","2023-07-31T13:10:00Z","Oakdale","Illinois","United States",,"N567VF","65-10016","false","Aviation","",,,"Fatal","1","0","0","1",,,,,"38.254280000000001","-89.436890000000005","RICHARDS HEAVYLIFT HELO INC","UH-1H","HELI",,,"false","1",,,"AAPL","137","Substantial","VMC","KASH HELICOPTER SERVICES LLC","Maneuvering","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192758/pdf"
"ERA23LA356","ACC","192976","2023-07-31T11:30:00Z","Myrtle Beach","South Carolina","United States",,"N3036M","12-1581","false","Aviation","DirectorBrief","2025-02-05T05:00:00Z","2025-02-05T18:00:00Z","Minor","0","0","1","1","0","The pilot’s inadequate fuel planning, which resulted in a total loss of engine power due to fuel exhaustion.","Personnel issues - Task performance - Planning/preparation - Fuel planning - Pilot, Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid level",,"33.695399999999999","-78.880200000000002","PIPER","PA-12","AIR",,,"false","1","REC",,"BANT","091","Substantial","VMC",,"Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=192976","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192976/pdf"
"CEN23LA339","ACC","192755","2023-07-31T10:18:00Z","Sherman","Texas","United States",,"N6837F","15063437","false","Aviation","DirectorBrief","2023-11-16T05:00:00Z","2023-11-16T18:00:00Z","None","0","0","0","0","0","The pilot’s failure to maintain directional control during the landing roll, which resulted in a runway excursion and nose over.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Action/decision - Action - Delayed action - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - (general) - Effect on operation",,"33.628151000000003","-96.586893000000003","CESSNA","150F","AIR","KSWI","Sherman Municipal Airport","false","1","REC",,"PERS","091","Substantial","VMC",,"Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=192755","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192755/pdf"
"WPR23LA295","ACC","192762","2023-07-31T09:20:00Z","Renton","Washington","United States",,"N68XA","943-320-783-SFB","false","Aviation","DirectorBrief","2025-02-20T05:00:00Z","2025-02-20T19:00:00Z","Serious","0","2","0","2",,"A loss of electrical power due to low battery voltage, which resulted in an inflight shut down of the capacitor discharge ignition system and a loss of engine power. Contributing to the accident was the pilot’s failure to switch batteries after the electrical power loss.","Aircraft - Aircraft power plant - Ignition system - Magneto/distributor - Failure, Aircraft - Aircraft power plant - Ignition system - Ignition power supply - Damaged/degraded",,"47.493138999999999","-122.21575","FISH LARRY W","LANCAIR 360","AIR","RNT","RENTON MUNI","true","1","REC",,"PERS","091","Substantial","VMC",,"Emergency Descent","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=192762","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192762/pdf"
"ERA23LA318","ACC","192750","2023-07-30T20:30:00Z","Laconia","New Hampshire","United States",,"N9855A","7548","false","Aviation","",,,"None","0","0","0","0","0",,,,"43.573042000000001","-71.417841999999993","CESSNA","195A","AIR","LCI","LACONIA MUNI","false","1",,,"PERS","091","Substantial","VMC","HAWLEY RICHARD J","Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192750/pdf"
"CEN23LA337","ACC","192751","2023-07-30T16:55:00Z","Winsted","Minnesota","United States",,"N967DT","CCX-2000-0095","false","Aviation","",,,"None","0","0","0","0",,,,,"44.95384","-94.068290000000005","CUB CRAFTERS","CCX-2000","AIR","10D","WINSTED MUNI","true","1",,,"PERS","091","Substantial","VMC",,"Approach","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192751/pdf"
"WPR23LA290","ACC","192756","2023-07-30T15:45:00Z","Coolin","Idaho","United States",,"N2362Z","M-76","false","Aviation","DirectorBrief","2023-11-16T05:00:00Z","2023-11-16T18:00:00Z","Serious","0","2","1","3",,"The pilot’s failure to maintain clearance from trees after takeoff, during high density altitude weather conditions.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Environmental issues - Conditions/weather/phenomena - Temp/humidity/pressure - High density altitude - Effect on equipment, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Not attained/maintained, Personnel issues - Psychological - Attention/monitoring - Monitoring environment - Pilot, Personnel issues - Action/decision - Action - Lack of action - Pilot, Aircraft - Aircraft systems - Fuel system - (general) - Incorrect use/operation",,"48.518999999999998","-116.822","BEECH","23","AIR","66S","Cavanaugh Bay","false","1","REC",,"PERS","091","Substantial","VMC",,"Takeoff","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=192756","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192756/pdf"
"WPR23FA296","ACC","192763","2023-07-30T12:30:00Z","Valley County","Idaho","United States",,"N918KG","T20608637","false","Aviation","",,,"Fatal","1","0","0","1",,,,,"45.181666999999997","-114.91116","CESSNA","T206H","AIR","I08","CABIN CREEK USFS","false","1",,,"PERS","091","Substantial","VMC",,"Unknown","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192763/pdf"
"WPR23LA297","ACC","192764","2023-07-30T12:19:00Z","Blanchard","Idaho","United States",,"N613SS","71-20613","false","Aviation","",,,"None","0","0","0","0",,,,,"48.010190999999999","-116.98412999999999","BELL","OH-58A","HELI",,,"false","1",,,"PERS","091","Substantial","VMC",,"Enroute","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192764/pdf"
"WPR23LA294","ACC","192761","2023-07-30T10:01:00Z","Ravensdale","Washington","United States",,"N195JL","7944","false","Aviation","DirectorBrief","2025-02-20T05:00:00Z","2025-02-20T19:00:00Z","None","0","0","0","0",,"Partial loss of power for undetermined reasons. Contributing to the accident was the siphoning of fuel from the left-wing fuel filler port due to wear on the fuel filler cap.","Personnel issues - Task performance - Inspection - Preflight inspection - Pilot, Aircraft - Fluids/misc hardware - Fluids - Fuel - Unknown/Not determined",,"47.309780000000003","-121.85624","CESSNA","195","AIR",,,"false","1","REC",,"PERS","091","Substantial","VMC",,"Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=192761","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192761/pdf"
"GAA23WA227","ACC","192783","2023-07-30T08:30:00Z","Frejus (in water)",,"France",,"F-HKLA",,"false","Aviation","",,,"None","0","0","0","0",,,,,,,"CESSNA","177","AIR",,,"false",,,,,"NUSN","Destroyed",,,"Unknown","N/A",,"Prelim","","None"
"CEN23LA342","ACC","192774","2023-07-30T08:18:00Z","Denison","Iowa","United States",,"N231RL","1324","false","Aviation","DirectorBrief","2023-08-31T04:00:00Z","2023-08-31T17:00:00Z","Fatal","1","0","0","1",,"The pilot’s inflight distraction, which resulted in his failure to see and avoid wires.","Environmental issues - Physical environment - Object/animal/substance - Wire - Effect on equipment, Personnel issues - Psychological - Attention/monitoring - Task monitoring/vigilance - Pilot",,"42.034435999999999","-95.310323999999994","BELL","206B","HELI",,,"false","1","TS",,"AAPL","137","Substantial","VMC","NOR WES INC","Maneuvering","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=192774","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192774/pdf"
"WPR23FA287","ACC","192739","2023-07-30T06:40:00Z","Upland","California","United States",,"N8572M","D-7217","false","Aviation","",,,"Fatal","3","0","0","3",,,,,"34.111611000000003","-117.68738","BEECH","P35","AIR","CCB","CABLE","false","1",,,"PERS","091","Substantial","VMC",,"Initial Climb","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192739/pdf"
"WPR23LA293","ACC","192760","2023-07-29T23:19:00Z","Port Angeles","Washington","United States",,"N8675W","28-10205","false","Aviation","DirectorBrief","2024-01-04T05:00:00Z","2024-01-04T18:00:00Z","Minor","0","0","1","1",,"The pilot’s inadequate fuel monitoring, which resulted in a total loss of engine power due to fuel starvation.","Personnel issues - Psychological - Attention/monitoring - Monitoring equip/instruments - Pilot, Environmental issues - Operating environment - Airport facilities/design - Runway lighting - Not specified, Personnel issues - Task performance - (general) - (general) - Pilot",,"48.097921999999997","-123.18792000000001","PIPER","PA-28-235","AIR","W28","Sequim Valley Airport","false","1","REC",,"PERS","091","Substantial","VMC","BRFLYERS LLC","Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=192760","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192760/pdf"
"GAA23WA231","ACC","192802","2023-07-29T21:55:00Z","Vilhena","Other Foreign","Brazil",,"PR-ITE",,"false","Aviation","",,,"Fatal","2","0","0","2",,,,,,,"Hawker Beechcraft","G58","AIR",,,"false",,,,,"NUSN","Substantial",,,"Enroute","N/A",,"Prelim","","None"
"CEN23LA338","ACC","192753","2023-07-29T18:00:00Z","Ozark","Arkansas","United States",,"N123TG","0291162","false","Aviation","DirectorBrief","2023-09-28T04:00:00Z","2023-09-28T17:00:00Z","Minor","0","0","2","2","0","Oil starvation of the propeller speed reduction unit which resulted in a total loss of engine power.","Aircraft - Aircraft power plant - Engine (reciprocating) - Recip eng oil sys - Not specified",,"35.369317000000002","-93.837472000000005","RANS","S-6ES","AIR","2AR1","Etna Airport","true","1","REC",,"PERS","091","Destroyed","VMC",,"Initial Climb","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=192753","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192753/pdf"
"CEN23FA333","ACC","192738","2023-07-29T12:27:00Z","Oshkosh","Wisconsin","United States",,"N193AZ, N221EL","6538, 04175281014","false","Aviation","DirectorBrief","2024-05-16T04:00:00Z","2024-05-16T17:00:00Z","Fatal","2","2","0","4",,"The failure of the gyroplane pilot to see and avoid the helicopter while maneuvering in the traffic pattern. Contributing to the accident was the gyroplane pilot’s performance of a prohibited maneuver in the traffic pattern.","Personnel issues - Physical - Sensory ability/limitation - Visual function - Pilot",,"43.963718999999998","-88.559710999999993","ROTORWAY, ELA ECLIPSE","162F, 10","HELI, HELI","OSH","WITTMAN RGNL","true, true","1, 1","REC, REC",,"PERS, PERS","091, 091","Destroyed, Destroyed","VMC",,"Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=192738","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192738/pdf"
"ERA23FA317","ACC","192737","2023-07-29T12:06:00Z","Springfield","Ohio","United States",,"N652HA","52175","false","Aviation","",,,"Fatal","1","0","0","1",,,,,"39.887822999999997","-83.746442999999999","BELL","206-L4","HELI",,,"false","1",,,"AAPL","137","Substantial","VMC",,"Maneuvering","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192737/pdf"
"WPR23FA289","ACC","192741","2023-07-29T12:05:00Z","Gillette","Wyoming","United States",,"N3357T","17700657","false","Aviation","",,,"Serious","0","2","0","2",,,,,"44.329642999999997","-105.53788","CESSNA","177","AIR","GCC","NORTHEAST WYOMING RGNL","false","1",,,"PERS","091","Substantial","VMC","HIGH WEST AERO LLC","Maneuvering","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192741/pdf"
"WPR23LA292","ACC","192759","2023-07-29T11:00:00Z","Buhl","Idaho","United States",,"N314E","12001","false","Aviation","DirectorBrief","2023-11-16T05:00:00Z","2023-11-16T18:00:00Z","None","0","0","0","0",,"The pilot's failure to maintain airplane control during landing with a gusting tail wind.","Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Environmental issues - Conditions/weather/phenomena - Wind - Tailwind - Response/compensation",,"42.597389","-114.80063","JOHN ESPE","CRUISER","AIR","U03","BUHL MUNI","true","1","REC","NSCH","PERS","091","Substantial","VMC",,"Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=192759","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192759/pdf"
"DCA23LA384","ACC","192744","2023-07-29T10:34:00Z","Houston","Texas","United States",,"N641UA","25091","false","Aviation","DirectorBrief","2025-01-16T05:00:00Z","2025-01-16T19:00:00Z","None","0","0","0","0",,"The first officer’s improper control inputs after the airplane touched down. Contributing to the severity of the damage was the flight crew’s lack of recognition that the speedbrakes were not armed, which led to their delayed deployment.","Personnel issues - Action/decision - Action - Incorrect action performance - Copilot, Organizational issues - Support/oversight/monitoring - Training - Initial training - Operator",,"29.983833000000001","-95.338166999999999","BOEING","767-322","AIR","IAH","GEORGE BUSH INTCNTL/HOUSTON","false","2","TF","SCHD",,"121","Substantial","VMC","UNITED AIRLINES INC","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=192744","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192744/pdf"
"CEN23FA332","ACC","192736","2023-07-29T09:05:00Z","Oshkosh","Wisconsin","United States",,"N49961","42-85374A","false","Aviation","",,,"Fatal","2","0","0","2",,,,,"44.050317","-88.460516999999996","NORTH AMERICAN","AT-6D","AIR","OSH","WITTMAN REGIONAL","false","1",,,"PERS","091","Destroyed","VMC","TEXAS WARBIRDS LLC","Maneuvering","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192736/pdf"
"CEN23LA336","ACC","192749","2023-07-29T07:30:00Z","Alta","Iowa","United States",,"N402PR","402B-1282","false","Aviation","DirectorBrief","2023-11-16T05:00:00Z","2023-11-16T18:00:00Z","None","0","0","0","0",,"The airplane’s encounter with a dust devil, which resulted in a loss of lift, and subsequent collision with powerlines.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Attain/maintain not possible, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - Dust devil/whirlwind - Ability to respond/compensate, Environmental issues - Conditions/weather/phenomena - Wind - Dust devil/whirlwind - Effect on equipment, Environmental issues - Conditions/weather/phenomena - Wind - Dust devil/whirlwind - Contributed to outcome",,"42.674999999999997","-95.304199999999994","AIR TRACTOR INC","AT-402B","AIR",,,"false","1","TP",,"AAPL","137","Substantial","VMC","BARTS FLYING SERVICE INC","Maneuvering","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=192749","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192749/pdf"
"ENG23WA043","INC","193678","2023-07-29T04:00:00Z","Brazzavillec",,"Congo",,"TN-AKA",,"false","Aviation","",,,"None","0","0","0","0",,,,,,,"ATR","ATR72","AIR","FCBB","Maya-Maya","false",,,"SCHD","PERS","NUSC","None",,"Africa Airlines","Enroute","N/A",,"Prelim","","None"
"DCA23WA393","INC","192788","2023-07-29T04:00:00Z","São Tomé",,"St Lucia",,"CS-TST",,"false","Aviation","",,,"None","0","0","0","0",,,,,"0.378471","6.7127569999999999","BOEING","767","AIR",,,"false",,,,,"NUSC","Minor",,,"Taxi","N/A",,"Prelim","","None"
"GAA23WA230","ACC","192799","2023-07-28T18:58:00Z","Trujillo","Other Foreign","Peru",,"OB-1334",,"false","Aviation","",,,"Fatal","2","0","0","2",,,,,"-8.5509850000000007","-79.399118999999999","CESSNA","172","AIR",,,"false",,,,,"NUSN","Destroyed",,,"Approach","N/A",,"Prelim","","None"
"WPR23LA309","ACC","192832","2023-07-28T16:30:00Z","Dune City","Oregon","United States",,"N66165","15075887","false","Aviation","DirectorBrief","2024-01-04T05:00:00Z","2024-01-04T18:00:00Z","None","0","0","0","0",,"The pilot's improper fuel management, which resulted in fuel exhaustion, a total loss of engine power, and impact with terrain.","Personnel issues - Task performance - Inspection - Preflight inspection - Pilot, Personnel issues - Task performance - Planning/preparation - Fuel planning - Pilot, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot",,"43.883772999999998","-124.13721","CESSNA","150M","AIR","5S6","Cape Blanco","false",,"REC",,"PERS","091","Substantial","VMC",,"Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=192832","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192832/pdf"
"WPR23FA286","ACC","192733","2023-07-28T14:10:00Z","Glendive","Montana","United States",,"N2442","26","false","Aviation","",,,"Fatal","1","0","0","1","0",,,,"47.13017","-104.77288","A VAN NIEROP","RISEN 915 iS","AIR","GDV","DAWSON COMMUNITY","true","1",,,"PERS","091","Destroyed","VMC",,"Takeoff","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192733/pdf"
"CEN23LA343","ACC","192780","2023-07-28T11:30:00Z","Charleston","West Virginia","United States",,"N28ZV","CCX-1865-0008","false","Aviation","DirectorBrief","2023-09-28T04:00:00Z","2023-09-28T17:00:00Z","None","0","0","0","0",,"The pilot’s failure to maintain direction control during the landing roll.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"38.335197999999998","-81.740076999999999","CUB CRAFTERS","CCX-1865","AIR","WV12","Mallory","true","1","REC",,"PERS","091","Substantial","VMC",,"Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=192780","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192780/pdf"
"CEN23LA335","ACC","192748","2023-07-28T11:02:00Z","Tyler","Minnesota","United States",,"N7094Z","25-5052","false","Aviation","DirectorBrief","2023-10-05T04:00:00Z","2023-10-05T17:00:00Z","None","0","0","0","0","0","The pilot’s improper flap position during takeoff, which resulted in degraded climb performance and a collision with terrain.","Personnel issues - Action/decision - Action - Incorrect action selection - Pilot, Aircraft - Aircraft structures - Wing structure - Trailing edge flaps - Incorrect use/operation, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Climb rate - Attain/maintain not possible",,"44.291693000000002","-96.153768999999997","PIPER","PA-25-235","AIR","63Y","Tyler Municipal Airport","false","1","REC",,"AAPL","137","Substantial","VMC",,"Initial Climb","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=192748","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192748/pdf"
"DCA23WA410","INC","192861","2023-07-28T10:47:00Z","RIO DE JANEIRO","Other Foreign","Brazil",,"PR-GXM","39629","false","Aviation","",,,,"0","0","0",,"0",,,,"-22.809999999999999","-43.250556000000003","BOEING","737","AIR","SBGL","Rio de Janeiro/Galeão–Antonio Carlos Jobim International Airport","false","2",,"SCHD",,"NUSC","None",,"GOL LINHAS AEREAS S.A.","Approach","N/A",,"Prelim","","None"
"GAA23WA224","ACC","192768","2023-07-28T10:39:00Z","Caboolture",,"Australia",,"VH-SPA",,"false","Aviation","",,,"None","0","0","0","0",,,,,,,"PIPER","25","AIR",,,"false",,,,,"NUSN","Substantial",,,"Landing","N/A",,"Prelim","","None"
"DCA23LA382","ACC","192742","2023-07-28T08:16:00Z","Myrtle Beach","Atlantic Ocean","United States",,"N77431","32833","false","Aviation","DirectorBrief","2023-11-15T05:00:00Z","2023-11-15T19:00:00Z","Serious","0","1","0","1",,"An encounter with convectively induced turbulence (CIT) while in cruise flight.","Environmental issues - Conditions/weather/phenomena - Turbulence - Convective turbulence - Effect on personnel, Environmental issues - Conditions/weather/phenomena - Turbulence - Convective turbulence - Awareness of condition, Personnel issues - Experience/knowledge - Knowledge - Knowledge of meteorologic cond - Flight crew",,"34.516666999999998","-74.085278000000002","BOEING","737-924ER","AIR",,,"false","2","TF","SCHD",,"121","None","IMC","UNITED AIRLINES INC","Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=192742","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192742/pdf"
"GAA23WA223","ACC","192746","2023-07-28T04:00:00Z","Veracruz",,"Mexico",,"XB-VFJ",,"false","Aviation","",,,"Fatal","3","0","0","3",,,,,,,"CESSNA","650","AIR","MMVR",,"false",,,,,"NUSN","Destroyed",,,"Initial Climb","N/A",,"Prelim","","None"
"WPR23LA291","ACC","192757","2023-07-27T17:15:00Z","Friday Habor","Washington","United States",,"N185GG","18502787","false","Aviation","DirectorBrief","2023-11-02T04:00:00Z","2023-11-02T17:00:00Z","None","0","0","0","0",,"The pilot’s loss of directional control during landing, which resulted in a ground loop.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"48.521971999999998","-123.02436","CESSNA","A185F","AIR","FHR","Friday Harbor Airport","false","1","REC",,"PERS","091","Substantial","VMC",,"Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=192757","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192757/pdf"
"ERA23LA347","ACC","192929","2023-07-27T14:41:00Z","Knoxville","Tennessee","United States",,"N15417","28-7305073","false","Aviation","DirectorBrief","2024-06-20T04:00:00Z","2024-06-20T17:00:00Z","None","0","0","0","0",,"An in-flight fire that resulted from an inadequate 100-hr inspection, which failed to detect and correct improper electrical cable routing in the engine compartment.","Aircraft - Aircraft systems - Electrical power system - Electrical pwr sys wiring - Incorrect service/maintenance, Personnel issues - Task performance - Maintenance - Scheduled/routine maintenance - Maintenance personnel",,"35.963833000000001","-83.873666999999998","PIPER","PA28","AIR","DKX","Knoxville Downtown Island Airport","false","1","REC",,"INST","091","Substantial","VMC","KNOXVILLE FLIGHT TRAINING ACADEMY","Takeoff","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=192929","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192929/pdf"
"CEN23LA334","ACC","192747","2023-07-27T14:30:00Z","Aberdeen","South Dakota","United States",,"N8503W","802A-0134","false","Aviation","",,,"None","0","0","0","0","0",,,,"45.441366000000002","-98.426460000000006","AIR TRACTOR INC","AT-802A","AIR","ABR","ABERDEEN RGNL","false","1",,,"AAPL","137","Substantial","VMC","PIONEER AGVIATION 2 LLC","Taxi","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192747/pdf"
